sample_id,sequence_id,frame_id,object_id,raw_label,class_id,class_name,bbox_source,image_source,image_path,label_path,notes
2019-09-16-12-55-51_000075,2019-09-16-12-55-51,000075,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000075.npy,images/2019-09-16-12-55-51/000075.png,labels/2019-09-16-12-55-51/000075.txt,
2019-09-16-12-55-51_000076,2019-09-16-12-55-51,000076,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000076.npy,images/2019-09-16-12-55-51/000076.png,labels/2019-09-16-12-55-51/000076.txt,
2019-09-16-12-55-51_000077,2019-09-16-12-55-51,000077,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000077.npy,images/2019-09-16-12-55-51/000077.png,labels/2019-09-16-12-55-51/000077.txt,
2019-09-16-12-55-51_000078,2019-09-16-12-55-51,000078,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000078.npy,images/2019-09-16-12-55-51/000078.png,labels/2019-09-16-12-55-51/000078.txt,
2019-09-16-12-55-51_000079,2019-09-16-12-55-51,000079,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000079.npy,images/2019-09-16-12-55-51/000079.png,labels/2019-09-16-12-55-51/000079.txt,
2019-09-16-12-55-51_000080,2019-09-16-12-55-51,000080,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000080.npy,images/2019-09-16-12-55-51/000080.png,labels/2019-09-16-12-55-51/000080.txt,
2019-09-16-12-55-51_000081,2019-09-16-12-55-51,000081,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000081.npy,images/2019-09-16-12-55-51/000081.png,labels/2019-09-16-12-55-51/000081.txt,
2019-09-16-12-55-51_000082,2019-09-16-12-55-51,000082,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000082.npy,images/2019-09-16-12-55-51/000082.png,labels/2019-09-16-12-55-51/000082.txt,
2019-09-16-12-55-51_000083,2019-09-16-12-55-51,000083,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000083.npy,images/2019-09-16-12-55-51/000083.png,labels/2019-09-16-12-55-51/000083.txt,
2019-09-16-12-55-51_000084,2019-09-16-12-55-51,000084,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000084.npy,images/2019-09-16-12-55-51/000084.png,labels/2019-09-16-12-55-51/000084.txt,
2019-09-16-12-55-51_000085,2019-09-16-12-55-51,000085,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000085.npy,images/2019-09-16-12-55-51/000085.png,labels/2019-09-16-12-55-51/000085.txt,
2019-09-16-12-55-51_000086,2019-09-16-12-55-51,000086,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000086.npy,images/2019-09-16-12-55-51/000086.png,labels/2019-09-16-12-55-51/000086.txt,
2019-09-16-12-55-51_000087,2019-09-16-12-55-51,000087,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000087.npy,images/2019-09-16-12-55-51/000087.png,labels/2019-09-16-12-55-51/000087.txt,
2019-09-16-12-55-51_000088,2019-09-16-12-55-51,000088,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000088.npy,images/2019-09-16-12-55-51/000088.png,labels/2019-09-16-12-55-51/000088.txt,
2019-09-16-12-55-51_000089,2019-09-16-12-55-51,000089,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000089.npy,images/2019-09-16-12-55-51/000089.png,labels/2019-09-16-12-55-51/000089.txt,
2019-09-16-12-55-51_000090,2019-09-16-12-55-51,000090,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000090.npy,images/2019-09-16-12-55-51/000090.png,labels/2019-09-16-12-55-51/000090.txt,
2019-09-16-12-55-51_000091,2019-09-16-12-55-51,000091,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000091.npy,images/2019-09-16-12-55-51/000091.png,labels/2019-09-16-12-55-51/000091.txt,
2019-09-16-12-55-51_000092,2019-09-16-12-55-51,000092,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000092.npy,images/2019-09-16-12-55-51/000092.png,labels/2019-09-16-12-55-51/000092.txt,
2019-09-16-12-55-51_000093,2019-09-16-12-55-51,000093,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000093.npy,images/2019-09-16-12-55-51/000093.png,labels/2019-09-16-12-55-51/000093.txt,
2019-09-16-12-55-51_000094,2019-09-16-12-55-51,000094,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000094.npy,images/2019-09-16-12-55-51/000094.png,labels/2019-09-16-12-55-51/000094.txt,
2019-09-16-12-55-51_000095,2019-09-16-12-55-51,000095,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000095.npy,images/2019-09-16-12-55-51/000095.png,labels/2019-09-16-12-55-51/000095.txt,
2019-09-16-12-55-51_000096,2019-09-16-12-55-51,000096,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000096.npy,images/2019-09-16-12-55-51/000096.png,labels/2019-09-16-12-55-51/000096.txt,
2019-09-16-12-55-51_000097,2019-09-16-12-55-51,000097,000054,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000097.npy,images/2019-09-16-12-55-51/000097.png,labels/2019-09-16-12-55-51/000097.txt,
2019-09-16-12-55-51_000216,2019-09-16-12-55-51,000216,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000216.npy,images/2019-09-16-12-55-51/000216.png,labels/2019-09-16-12-55-51/000216.txt,
2019-09-16-12-55-51_000217,2019-09-16-12-55-51,000217,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000217.npy,images/2019-09-16-12-55-51/000217.png,labels/2019-09-16-12-55-51/000217.txt,
2019-09-16-12-55-51_000218,2019-09-16-12-55-51,000218,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000218.npy,images/2019-09-16-12-55-51/000218.png,labels/2019-09-16-12-55-51/000218.txt,
2019-09-16-12-55-51_000219,2019-09-16-12-55-51,000219,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000219.npy,images/2019-09-16-12-55-51/000219.png,labels/2019-09-16-12-55-51/000219.txt,
2019-09-16-12-55-51_000220,2019-09-16-12-55-51,000220,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000220.npy,images/2019-09-16-12-55-51/000220.png,labels/2019-09-16-12-55-51/000220.txt,
2019-09-16-12-55-51_000221,2019-09-16-12-55-51,000221,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000221.npy,images/2019-09-16-12-55-51/000221.png,labels/2019-09-16-12-55-51/000221.txt,
2019-09-16-12-55-51_000222,2019-09-16-12-55-51,000222,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000222.npy,images/2019-09-16-12-55-51/000222.png,labels/2019-09-16-12-55-51/000222.txt,
2019-09-16-12-55-51_000223,2019-09-16-12-55-51,000223,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000223.npy,images/2019-09-16-12-55-51/000223.png,labels/2019-09-16-12-55-51/000223.txt,
2019-09-16-12-55-51_000224,2019-09-16-12-55-51,000224,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000224.npy,images/2019-09-16-12-55-51/000224.png,labels/2019-09-16-12-55-51/000224.txt,
2019-09-16-12-55-51_000225,2019-09-16-12-55-51,000225,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000225.npy,images/2019-09-16-12-55-51/000225.png,labels/2019-09-16-12-55-51/000225.txt,
2019-09-16-12-55-51_000226,2019-09-16-12-55-51,000226,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000226.npy,images/2019-09-16-12-55-51/000226.png,labels/2019-09-16-12-55-51/000226.txt,
2019-09-16-12-55-51_000227,2019-09-16-12-55-51,000227,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000227.npy,images/2019-09-16-12-55-51/000227.png,labels/2019-09-16-12-55-51/000227.txt,
2019-09-16-12-55-51_000228,2019-09-16-12-55-51,000228,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000228.npy,images/2019-09-16-12-55-51/000228.png,labels/2019-09-16-12-55-51/000228.txt,
2019-09-16-12-55-51_000229,2019-09-16-12-55-51,000229,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000229.npy,images/2019-09-16-12-55-51/000229.png,labels/2019-09-16-12-55-51/000229.txt,
2019-09-16-12-55-51_000230,2019-09-16-12-55-51,000230,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000230.npy,images/2019-09-16-12-55-51/000230.png,labels/2019-09-16-12-55-51/000230.txt,
2019-09-16-12-55-51_000231,2019-09-16-12-55-51,000231,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000231.npy,images/2019-09-16-12-55-51/000231.png,labels/2019-09-16-12-55-51/000231.txt,
2019-09-16-12-55-51_000232,2019-09-16-12-55-51,000232,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000232.npy,images/2019-09-16-12-55-51/000232.png,labels/2019-09-16-12-55-51/000232.txt,
2019-09-16-12-55-51_000233,2019-09-16-12-55-51,000233,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000233.npy,images/2019-09-16-12-55-51/000233.png,labels/2019-09-16-12-55-51/000233.txt,
2019-09-16-12-55-51_000234,2019-09-16-12-55-51,000234,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000234.npy,images/2019-09-16-12-55-51/000234.png,labels/2019-09-16-12-55-51/000234.txt,
2019-09-16-12-55-51_000235,2019-09-16-12-55-51,000235,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000235.npy,images/2019-09-16-12-55-51/000235.png,labels/2019-09-16-12-55-51/000235.txt,
2019-09-16-12-55-51_000236,2019-09-16-12-55-51,000236,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000236.npy,images/2019-09-16-12-55-51/000236.png,labels/2019-09-16-12-55-51/000236.txt,
2019-09-16-12-55-51_000237,2019-09-16-12-55-51,000237,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000237.npy,images/2019-09-16-12-55-51/000237.png,labels/2019-09-16-12-55-51/000237.txt,
2019-09-16-12-55-51_000238,2019-09-16-12-55-51,000238,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000238.npy,images/2019-09-16-12-55-51/000238.png,labels/2019-09-16-12-55-51/000238.txt,
2019-09-16-12-55-51_000239,2019-09-16-12-55-51,000239,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000239.npy,images/2019-09-16-12-55-51/000239.png,labels/2019-09-16-12-55-51/000239.txt,
2019-09-16-12-55-51_000240,2019-09-16-12-55-51,000240,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000240.npy,images/2019-09-16-12-55-51/000240.png,labels/2019-09-16-12-55-51/000240.txt,
2019-09-16-12-55-51_000241,2019-09-16-12-55-51,000241,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000241.npy,images/2019-09-16-12-55-51/000241.png,labels/2019-09-16-12-55-51/000241.txt,
2019-09-16-12-55-51_000242,2019-09-16-12-55-51,000242,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000242.npy,images/2019-09-16-12-55-51/000242.png,labels/2019-09-16-12-55-51/000242.txt,
2019-09-16-12-55-51_000243,2019-09-16-12-55-51,000243,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000243.npy,images/2019-09-16-12-55-51/000243.png,labels/2019-09-16-12-55-51/000243.txt,
2019-09-16-12-55-51_000244,2019-09-16-12-55-51,000244,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000244.npy,images/2019-09-16-12-55-51/000244.png,labels/2019-09-16-12-55-51/000244.txt,
2019-09-16-12-55-51_000245,2019-09-16-12-55-51,000245,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000245.npy,images/2019-09-16-12-55-51/000245.png,labels/2019-09-16-12-55-51/000245.txt,
2019-09-16-12-55-51_000246,2019-09-16-12-55-51,000246,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000246.npy,images/2019-09-16-12-55-51/000246.png,labels/2019-09-16-12-55-51/000246.txt,
2019-09-16-12-55-51_000247,2019-09-16-12-55-51,000247,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000247.npy,images/2019-09-16-12-55-51/000247.png,labels/2019-09-16-12-55-51/000247.txt,
2019-09-16-12-55-51_000248,2019-09-16-12-55-51,000248,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000248.npy,images/2019-09-16-12-55-51/000248.png,labels/2019-09-16-12-55-51/000248.txt,
2019-09-16-12-55-51_000249,2019-09-16-12-55-51,000249,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000249.npy,images/2019-09-16-12-55-51/000249.png,labels/2019-09-16-12-55-51/000249.txt,
2019-09-16-12-55-51_000250,2019-09-16-12-55-51,000250,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000250.npy,images/2019-09-16-12-55-51/000250.png,labels/2019-09-16-12-55-51/000250.txt,
2019-09-16-12-55-51_000251,2019-09-16-12-55-51,000251,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000251.npy,images/2019-09-16-12-55-51/000251.png,labels/2019-09-16-12-55-51/000251.txt,
2019-09-16-12-55-51_000252,2019-09-16-12-55-51,000252,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000252.npy,images/2019-09-16-12-55-51/000252.png,labels/2019-09-16-12-55-51/000252.txt,
2019-09-16-12-55-51_000253,2019-09-16-12-55-51,000253,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000253.npy,images/2019-09-16-12-55-51/000253.png,labels/2019-09-16-12-55-51/000253.txt,
2019-09-16-12-55-51_000254,2019-09-16-12-55-51,000254,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000254.npy,images/2019-09-16-12-55-51/000254.png,labels/2019-09-16-12-55-51/000254.txt,
2019-09-16-12-55-51_000255,2019-09-16-12-55-51,000255,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000255.npy,images/2019-09-16-12-55-51/000255.png,labels/2019-09-16-12-55-51/000255.txt,
2019-09-16-12-55-51_000256,2019-09-16-12-55-51,000256,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000256.npy,images/2019-09-16-12-55-51/000256.png,labels/2019-09-16-12-55-51/000256.txt,
2019-09-16-12-55-51_000257,2019-09-16-12-55-51,000257,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000257.npy,images/2019-09-16-12-55-51/000257.png,labels/2019-09-16-12-55-51/000257.txt,
2019-09-16-12-55-51_000258,2019-09-16-12-55-51,000258,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000258.npy,images/2019-09-16-12-55-51/000258.png,labels/2019-09-16-12-55-51/000258.txt,
2019-09-16-12-55-51_000259,2019-09-16-12-55-51,000259,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000259.npy,images/2019-09-16-12-55-51/000259.png,labels/2019-09-16-12-55-51/000259.txt,
2019-09-16-12-55-51_000260,2019-09-16-12-55-51,000260,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000260.npy,images/2019-09-16-12-55-51/000260.png,labels/2019-09-16-12-55-51/000260.txt,
2019-09-16-12-55-51_000261,2019-09-16-12-55-51,000261,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000261.npy,images/2019-09-16-12-55-51/000261.png,labels/2019-09-16-12-55-51/000261.txt,
2019-09-16-12-55-51_000262,2019-09-16-12-55-51,000262,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000262.npy,images/2019-09-16-12-55-51/000262.png,labels/2019-09-16-12-55-51/000262.txt,
2019-09-16-12-55-51_000263,2019-09-16-12-55-51,000263,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000263.npy,images/2019-09-16-12-55-51/000263.png,labels/2019-09-16-12-55-51/000263.txt,
2019-09-16-12-55-51_000264,2019-09-16-12-55-51,000264,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000264.npy,images/2019-09-16-12-55-51/000264.png,labels/2019-09-16-12-55-51/000264.txt,
2019-09-16-12-55-51_000265,2019-09-16-12-55-51,000265,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000265.npy,images/2019-09-16-12-55-51/000265.png,labels/2019-09-16-12-55-51/000265.txt,
2019-09-16-12-55-51_000266,2019-09-16-12-55-51,000266,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000266.npy,images/2019-09-16-12-55-51/000266.png,labels/2019-09-16-12-55-51/000266.txt,
2019-09-16-12-55-51_000267,2019-09-16-12-55-51,000267,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000267.npy,images/2019-09-16-12-55-51/000267.png,labels/2019-09-16-12-55-51/000267.txt,
2019-09-16-12-55-51_000268,2019-09-16-12-55-51,000268,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000268.npy,images/2019-09-16-12-55-51/000268.png,labels/2019-09-16-12-55-51/000268.txt,
2019-09-16-12-55-51_000269,2019-09-16-12-55-51,000269,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000269.npy,images/2019-09-16-12-55-51/000269.png,labels/2019-09-16-12-55-51/000269.txt,
2019-09-16-12-55-51_000270,2019-09-16-12-55-51,000270,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000270.npy,images/2019-09-16-12-55-51/000270.png,labels/2019-09-16-12-55-51/000270.txt,
2019-09-16-12-55-51_000271,2019-09-16-12-55-51,000271,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000271.npy,images/2019-09-16-12-55-51/000271.png,labels/2019-09-16-12-55-51/000271.txt,
2019-09-16-12-55-51_000272,2019-09-16-12-55-51,000272,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000272.npy,images/2019-09-16-12-55-51/000272.png,labels/2019-09-16-12-55-51/000272.txt,
2019-09-16-12-55-51_000273,2019-09-16-12-55-51,000273,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000273.npy,images/2019-09-16-12-55-51/000273.png,labels/2019-09-16-12-55-51/000273.txt,
2019-09-16-12-55-51_000274,2019-09-16-12-55-51,000274,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000274.npy,images/2019-09-16-12-55-51/000274.png,labels/2019-09-16-12-55-51/000274.txt,
2019-09-16-12-55-51_000275,2019-09-16-12-55-51,000275,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000275.npy,images/2019-09-16-12-55-51/000275.png,labels/2019-09-16-12-55-51/000275.txt,
2019-09-16-12-55-51_000276,2019-09-16-12-55-51,000276,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000276.npy,images/2019-09-16-12-55-51/000276.png,labels/2019-09-16-12-55-51/000276.txt,
2019-09-16-12-55-51_000277,2019-09-16-12-55-51,000277,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000277.npy,images/2019-09-16-12-55-51/000277.png,labels/2019-09-16-12-55-51/000277.txt,
2019-09-16-12-55-51_000278,2019-09-16-12-55-51,000278,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000278.npy,images/2019-09-16-12-55-51/000278.png,labels/2019-09-16-12-55-51/000278.txt,
2019-09-16-12-55-51_000279,2019-09-16-12-55-51,000279,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000279.npy,images/2019-09-16-12-55-51/000279.png,labels/2019-09-16-12-55-51/000279.txt,
2019-09-16-12-55-51_000280,2019-09-16-12-55-51,000280,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000280.npy,images/2019-09-16-12-55-51/000280.png,labels/2019-09-16-12-55-51/000280.txt,
2019-09-16-12-55-51_000281,2019-09-16-12-55-51,000281,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000281.npy,images/2019-09-16-12-55-51/000281.png,labels/2019-09-16-12-55-51/000281.txt,
2019-09-16-12-55-51_000282,2019-09-16-12-55-51,000282,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000282.npy,images/2019-09-16-12-55-51/000282.png,labels/2019-09-16-12-55-51/000282.txt,
2019-09-16-12-55-51_000283,2019-09-16-12-55-51,000283,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000283.npy,images/2019-09-16-12-55-51/000283.png,labels/2019-09-16-12-55-51/000283.txt,
2019-09-16-12-55-51_000284,2019-09-16-12-55-51,000284,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000284.npy,images/2019-09-16-12-55-51/000284.png,labels/2019-09-16-12-55-51/000284.txt,
2019-09-16-12-55-51_000285,2019-09-16-12-55-51,000285,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000285.npy,images/2019-09-16-12-55-51/000285.png,labels/2019-09-16-12-55-51/000285.txt,
2019-09-16-12-55-51_000286,2019-09-16-12-55-51,000286,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000286.npy,images/2019-09-16-12-55-51/000286.png,labels/2019-09-16-12-55-51/000286.txt,
2019-09-16-12-55-51_000287,2019-09-16-12-55-51,000287,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000287.npy,images/2019-09-16-12-55-51/000287.png,labels/2019-09-16-12-55-51/000287.txt,
2019-09-16-12-55-51_000288,2019-09-16-12-55-51,000288,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000288.npy,images/2019-09-16-12-55-51/000288.png,labels/2019-09-16-12-55-51/000288.txt,
2019-09-16-12-55-51_000289,2019-09-16-12-55-51,000289,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000289.npy,images/2019-09-16-12-55-51/000289.png,labels/2019-09-16-12-55-51/000289.txt,
2019-09-16-12-55-51_000290,2019-09-16-12-55-51,000290,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000290.npy,images/2019-09-16-12-55-51/000290.png,labels/2019-09-16-12-55-51/000290.txt,
2019-09-16-12-55-51_000291,2019-09-16-12-55-51,000291,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000291.npy,images/2019-09-16-12-55-51/000291.png,labels/2019-09-16-12-55-51/000291.txt,
2019-09-16-12-55-51_000292,2019-09-16-12-55-51,000292,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000292.npy,images/2019-09-16-12-55-51/000292.png,labels/2019-09-16-12-55-51/000292.txt,
2019-09-16-12-55-51_000293,2019-09-16-12-55-51,000293,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000293.npy,images/2019-09-16-12-55-51/000293.png,labels/2019-09-16-12-55-51/000293.txt,
2019-09-16-12-55-51_000294,2019-09-16-12-55-51,000294,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000294.npy,images/2019-09-16-12-55-51/000294.png,labels/2019-09-16-12-55-51/000294.txt,
2019-09-16-12-55-51_000295,2019-09-16-12-55-51,000295,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000295.npy,images/2019-09-16-12-55-51/000295.png,labels/2019-09-16-12-55-51/000295.txt,
2019-09-16-12-55-51_000296,2019-09-16-12-55-51,000296,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000296.npy,images/2019-09-16-12-55-51/000296.png,labels/2019-09-16-12-55-51/000296.txt,
2019-09-16-12-55-51_000297,2019-09-16-12-55-51,000297,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000297.npy,images/2019-09-16-12-55-51/000297.png,labels/2019-09-16-12-55-51/000297.txt,
2019-09-16-12-55-51_000298,2019-09-16-12-55-51,000298,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000298.npy,images/2019-09-16-12-55-51/000298.png,labels/2019-09-16-12-55-51/000298.txt,
2019-09-16-12-55-51_000299,2019-09-16-12-55-51,000299,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000299.npy,images/2019-09-16-12-55-51/000299.png,labels/2019-09-16-12-55-51/000299.txt,
2019-09-16-12-55-51_000300,2019-09-16-12-55-51,000300,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000300.npy,images/2019-09-16-12-55-51/000300.png,labels/2019-09-16-12-55-51/000300.txt,
2019-09-16-12-55-51_000301,2019-09-16-12-55-51,000301,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000301.npy,images/2019-09-16-12-55-51/000301.png,labels/2019-09-16-12-55-51/000301.txt,
2019-09-16-12-55-51_000302,2019-09-16-12-55-51,000302,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000302.npy,images/2019-09-16-12-55-51/000302.png,labels/2019-09-16-12-55-51/000302.txt,
2019-09-16-12-55-51_000303,2019-09-16-12-55-51,000303,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000303.npy,images/2019-09-16-12-55-51/000303.png,labels/2019-09-16-12-55-51/000303.txt,
2019-09-16-12-55-51_000304,2019-09-16-12-55-51,000304,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000304.npy,images/2019-09-16-12-55-51/000304.png,labels/2019-09-16-12-55-51/000304.txt,
2019-09-16-12-55-51_000305,2019-09-16-12-55-51,000305,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000305.npy,images/2019-09-16-12-55-51/000305.png,labels/2019-09-16-12-55-51/000305.txt,
2019-09-16-12-55-51_000306,2019-09-16-12-55-51,000306,000067,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000306.npy,images/2019-09-16-12-55-51/000306.png,labels/2019-09-16-12-55-51/000306.txt,
2019-09-16-12-55-51_000411,2019-09-16-12-55-51,000411,000076,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000411.npy,images/2019-09-16-12-55-51/000411.png,labels/2019-09-16-12-55-51/000411.txt,
2019-09-16-12-55-51_000412,2019-09-16-12-55-51,000412,000076,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000412.npy,images/2019-09-16-12-55-51/000412.png,labels/2019-09-16-12-55-51/000412.txt,
2019-09-16-12-55-51_000413,2019-09-16-12-55-51,000413,000076,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000413.npy,images/2019-09-16-12-55-51/000413.png,labels/2019-09-16-12-55-51/000413.txt,
2019-09-16-12-55-51_000414,2019-09-16-12-55-51,000414,000076,3,2,car,range_angle.box,2019-09-16-12-55-51/range_angle_processed/000414.npy,images/2019-09-16-12-55-51/000414.png,labels/2019-09-16-12-55-51/000414.txt,
